Number	Voltage	Counts	Time	Date/Time
1	750	105	300	03/12/24 11:29:41 AM	
2	750	101	300	03/12/24 11:34:46 AM	
3	750	97	300	03/12/24 11:39:48 AM	
4	750	103	300	03/12/24 11:44:50 AM	
5	750	101	300	03/12/24 11:49:52 AM	
6	750	90	300	03/12/24 11:54:54 AM	
